case_id,run_seed,action_name,phase1_fes,terminal_fes,final_error,checkpoint_hash,action_result_hash,receipt_hash
A3,132,aor,180000,3000000,78077.80096699526,2c59516796ad25a7eb41e1e9e9d8961e043595a583c220b4549509c97d489c97,90a6296a75f6a1271e9fe54ee8904589af13c04457ce07e6c56a4b42581d12f9,00c173f06d48add6f1af78f108a5c523140a42f7cdd488c73471dc75ae356fb6
A4,132,aor,180000,3000000,78060.87257089204,788c4afab17c1afb8ca89b067e6ca5257dda8334df0ca23eeb56c71f8322e1a1,ce59d2c36b06e3103a3b1d7d3da9c3a43d89cdbe4a53334a50c9376327eb4858,410232dc2db450f1dce66592beacb7e4de7fb593fe62199da6a9494113bee976
A5,132,aor,180000,3000000,78442.29915436976,5fa3624c1afef7cf7f124f55154d0c174e7331e96d0ee8c04ee7b5322f7766a7,7fbb247116a8b2702abcce70eb4f478321bc50d9e9246ad64609d09d6308d8b4,c00fa111e0180a50d86f95d39c6bed431a8c9465db82c94c703eb5a5ffe495ae
A6,132,aor,180000,3000000,77923.45872618358,ebe9ea12facb368800659fb132e9779733c704df3a4c2791428cd333a6d1ba7d,31e0cda0c2b7bae5a67e766c30f67d8bcb822acba31f675adba8e34dd952ef40,c6e904f344430b301f7eb819c7f92504bdd3cdc090753933f635b11ff073e72f
E1,132,smp,180000,3000000,24266656.646717053,dfd3584e34105741f0da68ab15d615e594ffd41392ce9d34af4a2e04849ade21,d4bf02eddceb556bd73b196702cff661cc08bd5171a7fd189e3aca95da24bff9,b6f4f19ca945cd0fff85bd816c0bd95c203ac2b8ec5510b088a373852a81cc7a
E2,132,smp,180000,3000000,3216408.4019515463,2279130654ca36a1c7189bc921ec3a99ab4006dbc3489baa4b822bb1475ac1d2,220367165477fb0ef10608e1628bffe71009d6285069bf91a50c0b1e7f688d4b,0dafccfb048a60d6fbf7fd6b838ffdcc759ea60cf21192b2ffe80ec106bb417e
E3,132,smp,180000,3000000,5645469.953694581,cee8e4a6f04f20ddf14bc237f0eb4e71ad90d39585cec77c4cf9b53ca3562177,57afe98c005c2a27cd508f2cba0f4cfc6510c32ecefbfb73b1a479e19575f570,f82acf4ea670b96873b906934aedfad0c606abb5dd179bee059bf19cc481f328
E4,132,smp,180000,3000000,10014397.74058547,5a2ad4724a33c068157bc52eb377f151614eedc30604419e87a35f5bd1eb58d2,87b19bf603a1e8cc6598a09691441602f82bdd6a3f3949a5f5efa092ebda4709,56ebfc9d03a2990252cbd56e943473210d06e499cbef0bff0b930989d4fcb13a
E5,132,smp,180000,3000000,11405887.301123561,6f89166000892daeeeedf22ac21f971fb60cf99a4f30a1dc07ba9a1920a19b7b,9f7e0e6b07fdd029ab83f48f379784cfda61fb780ae9d2528da0c818d6efb762,f0f13e7a61f99332cb09c6b6a45236ed0bcbe3de7fa4fb9ff993c0a07e53c6b8
E6,132,smp,180000,3000000,12017438.035630807,a4a3a55a41948397c73e4b900d5a8fd2db92475f4168fa6b18d44732283c614a,8dbc28b9d617dfc8200bc193e3aa37a37c0f1825ff3bceae06b224daf49efcee,dfbc3821901f6625f5d7d8a48b59ba04f705a8e232775cf9ed04ab6670830456
R1,132,gcb,180000,3000000,151338.43885388362,0815297748219da9d9fa74b7d44282cb5e58ed4a3c4901f771f5da2729340c7d,db4002f7f9b686b3bcc1d599d75c6cb7b82dbb002d9d3a96d00651efbb8924ad,40eced423a6ed368683c5738e667e1b9c847d8026f9354863dd67ca01ea44a40
R2,132,gcb,180000,3000000,237882.23347199158,dfb01026477bc9cb28837abb23675b1612c42435ba381c1e2a090a8b81ba2c7e,f4e47e8fe296c010302acef5e7882192af12b9c6ef4d9fe93ca88530bcad5f8b,c83794a9ec4336e97e74f8bab550fe05fdb412c4a47f8409600532e60ef8cb20
R3,132,gcb,180000,3000000,300724.87766634405,a246b21402ce372eec8550d64a01086ec597f39c7f16e13defd118d030b61757,9fafe6d32e61d71de1c8dba67fb42837df705affd6d353bf467d667a1e4790f5,fea41a7090035d81d25959b61cb4db66896da0b161b9dccc6b0531085d40687f
R4,132,gcb,180000,3000000,344206.2058655485,f80c61e3c4b26bbdf8d617404aefbf337803f59169da86bd4a35607288aa63c4,f1bbe45f891036f8e7d89a1436f876a793e4d067bd2037dce619a331ae966783,3827042e609e5e0ec5825325cb656794be7ff1a8c7b572068aa20a0fa6520cbc
R5,132,gcb,180000,3000000,389237.01285046036,777c1d77b69320d83163e87cca67858031e2003131697db9fd2d29a9e3f98d18,6573de3b16e7bf7f3f0e802f6530ee5bdae7e403791eba63108c759337ca74b7,34452ed214fe895af12b06555fa0834b0b58ac873b05b8fabc97a8c133640cc3
R6,132,gcb,180000,3000000,478686.02219965257,c4db7ce901d187cf5adf67f0c1024d5be016773b14dd385b46b278367b0884c2,c42515e90b1600f72301c6fa15dfa09fe2c04489c703d13748218d1de76719ab,c4075c309cfb785a6e5fa8365eee7fd00e71f5a1085d6f2960d7c34044f1a2d9
S1,132,ctp,180000,3000000,5.397164274542064e-07,5db530f545758436c1ac1150e211fa60dbb8f030b153d5e5540246196f9ebe45,099450ca93f8fc1abfb3fd5f73e90a1cfd524ac9c5f9c281568427a63d23363d,874f2603f7d27b213530714c79f6184f71fdb3eb35ccd3155cf772eb4e025be6
S2,132,ctp,180000,3000000,68.00655585443776,42a9dbfd64334adaa0c115db6e0e274395df9ef2d2ebc1060461912b944d36d3,c1589b6e9ebeaf7cd0e46f9a743a3f8a670c126b6e772bf6bdbf4491424f32d2,532aa52e3446260a03762224721b78cba3c3c3d6dde0c1072494e13d2fa775d9
S3,132,ctp,180000,3000000,10180.129132267166,8db744b9531c4ba2d864faf44786eedf3fd5e1251fe4eba9c87c94c2406d0327,ac52c65923d617082023f2bca0c8a00fcf76b3ee0179e6e773753a70a9ad2fa6,844fbf31b2ebbe34466be322fc746a1eafc0945f8e7043ab486f9aae12889942
S4,132,ctp,180000,3000000,6350.2934326807135,8de8f068f4133eaa0a4a0c66b6132958f05518a10ac56d2798c9087cd210115c,954d1f150029cca755c1ebc83611ea47aad93898fd4b05a31e9a00ff231a913b,6c7fd041392dde775d55b9716d6e688e219a390a7c92a3a9011a78be874ada66
S5,132,ctp,180000,3000000,30105.51858028756,ff73aece668630fd487a5f4d236e8d5c4c0f70d34e0542d768d00307b6e52345,f10c5cbb5d7d4bcce932eb2a7af233c27d8bcbea27307840adf76039e384c0c2,1839c3d42a155e3f841cd0cce70f55cf98169f7751e509419ff18cf9e32ab83f
S6,132,ctp,180000,3000000,39925.29525590089,ab4befa5ca29b0f0516f58166d4c2f327f9c0fe506495add7b4960af00a41ec5,b333f5bb218d377334d70618118e306831b27eebd06232a318c55cf0e7f356db,cfda182c646331723443d738f3d8fe1c8f24664de65aca01f13bbb2dcfe26740
A1,133,aor,180000,3000000,78102.16994096813,ff2dde799b234d2bd2db0033c0893a6be83c81144cafd9b928eccca772deaf27,59adaa2f9f449c45bb1e3673a09717be970397d5c63a324bf6394f0204cffe04,95fb4c2f717046bf2763aec428e72e9913f75c52d70d52f1562dfe32f6f16e42
A2,133,aor,180000,3000000,78021.9910252275,743820ebc2f3c6b2c796b9072569f929b4bfbf4a9c5d14e73ffcb4ef3297a828,ff5484f39a8c17f007a379b332296b7bed7ff48a10d946ae16bd307ef8639b5b,fb4d51f1e8e2746edf4f186b14025b4560de1363e6f8bd52778a9e2986c007e3
A3,133,aor,180000,3000000,78089.95849930064,8315792be62290c1771a2607fc9b83d50ab8e8069a58c75191b12f95f6e1c8c8,7a6d92fddb9c345c69569869ed44eace0491862a3b104f4d1c6c8a0e05b0f00c,74b496c277bcd8ab05492779ab3fb8ce15c6f30f8856c61c05f193651c897518
A4,133,aor,180000,3000000,78167.77443228984,4bcd19a073542f5574f90f5236b74bbf866308f234f0997164f8e5ee95e9f9f4,61bf4ff14996892c95b56753b43e6e616874d0ddfc7d6456ec2fde99b4081a5c,302509030228724b5d70b72d82e12420af2bea7ca0060a66407746eee629ac28
A5,133,aor,180000,3000000,78546.56086633661,17e4c915f0b1b31546b6b05262d34c2311e6ab692b28ce6e69ad38fd6944b55e,a939a8d89b6eb75066a83beb01cfa94344eb49ebd6a046719598bfb8c212508c,7d17e935ede26a1e8ae4f1811e7669f25331463472852073da3d0e75cb1b5c51
A6,133,aor,180000,3000000,78050.09661898848,3143f40fda1557dd60808d79ef9be338dc180dbb9b335ff6f92fc489bb14f294,aa7da697cd2aecb7a721dfae78ff2c0ed63683408f6e38ae775dd6eef278a8b7,5e5fd693944a1258e05b6104d7c5802af83077f557149200ccfaeee2930941c3
E1,133,smp,180000,3000000,4431947.309912476,2d4df47387ad27524b6d645834e580754dc1123b63c0c7fa14cef5a8550c483a,be034a2225497a1679ad2c66255e598c8d2d6fe65764f44f655c4a5f43f1eba4,17efc172bce56ce5316ef6fab366af079766b02a21f47b3c42b17192601f01a1
E2,133,smp,180000,3000000,3394205.178480817,8d7a3a7d056054f023545e83deebccb012fac0df0527f8b527c981249265439e,f2a4d1e2c6977455c16bbe799260a3ec500002eab7d2b30d43a4e0f3028a9be9,f5ec606abf9445007eb475941092322dff1222a86c0eeb419289e974a996f76e
E3,133,smp,180000,3000000,5546172.933579338,34b147d74f7229be5f3979121ba2ed19fa4293efbebcbf6d2fd264b720658cfc,bb194368dd0b7cef42ab9e36ff988ce2c57e2c0bf3896194920b0609530cfe38,443ab1f2bf7fa5ad48b10ae77b65b7b2f9854ed0b60d8b47c317cccad260658d
E4,133,smp,180000,3000000,9553098.065924931,60ecd890b4fb77d65835901e329e9e5774f0bf76a9a6c717d1b0e51688e98a10,04dee11802d18f05d413f7ece731fb07867b36f4b2800a17b6404fae3e797c29,fec750cc730866e05618b2a044fc5a90470e63369e4cf3d0265bf579bd65b938
E5,133,smp,180000,3000000,12229646.33701407,a648b8101f2026c79a7ddc64d6ba80266ec6b64d28e8073a89e9da4878fb7db2,1b953dd13db42ad74e3b86fd10f8ab1d1182018217c793ecf8e6f7896a230d7a,e6767ca1e54a37f3a8988346e573876b3f203dee448c853ec9f7062603b0b9e2
E6,133,smp,180000,3000000,13242705.285571078,3a232e778dd9bf43945b30d1d03ab077a2ee508649bfbeeb1a8a4194fef78786,d8ef7cf6c891c35da50f747baf63306b03a2a94a77d33219a63d873a99a7e67c,df36c9a843556700c98c3331e42cd86d2ce505a40d251479faa8c346f7aa1af4
R1,133,gcb,180000,3000000,189282.71797872233,0716351366ac7b250e3fb03112efec5fe8e96492b8ef078779c6af35b48bdf92,dcb3e476b53b47429c668d22552d69181cb6b2d4213b98a0c720e405e5a50cc4,581a746e8a91096afc244d8da2a4bc3ac49528a6e33ab0e260066001f9465a6c
R2,133,gcb,180000,3000000,274080.13142040954,c9a4e398aa94df57ec90852469129a274e1d62d3b0b9e44a4a5559c1b565896c,9446a27d41142b26fde86fe527ee79faebb7ae819d4b21c786d9a12c7cc31cdf,0050173e9e9cec3c1f7f1445093e79bd1eec0cf173fa235720e7e04316f6a77f
R3,133,gcb,180000,3000000,299939.1325302903,bba6d902a378303372f73e1298c9bf5fe9f9c4634a3c9ec173e3314c897d6e65,12fa95f3ef1fe8ef8f1b200b906c0c869973c47803ffbfed799e34b3c27133e9,2594a212b1b4246a4453424e1797fc093476b6119879b35d81ee1dc71db72011
R4,133,gcb,180000,3000000,358093.8101608646,f792237e45d4ac8a804e87054af096fce9134e5707b9af1472977864bea030a1,c4d45a20875c8a63afd8f4e1f5571be682b914643bcd174eebf5b20e962ae218,75e9429e9f2d6c64e1fb126cf44bb6d284dfc6af5f12b81c54a19222be40ff60
R5,133,gcb,180000,3000000,396108.40986178064,33e6587f4fe20bc9adf3481d3d80bac75316d36a2a956372df11e4e07b6ed3d0,ff422f28fb39e2ae491e0f08360b800000971fefc45532bede3e2c63d1f958b3,2cdda3569431b5369f9b26b3e4f9050ccbb28c3fd2b5770a03ae169f5a27395b
R6,133,gcb,180000,3000000,388308.10010842676,603c0ca0cc56e9d8d5eba00810c5b653679f6c70dfef3ff936b0b545d85e9578,9708212a3625aa8deb83b389542dbd2b220bd69c8c3ee38d66b3ed1fa9eb6cab,c62bda2b6ed68bfc46961e734722540e13235fa6054c6e85651bb0dfc9faed42
S1,133,ctp,180000,3000000,3.5329912766120376e-06,7a530636e062f328bf7572dfee84a70bba9e9965805274e71957217b699d770f,3d3cd7284aed24f15aabb4962e3324fb0ae2d7039b6177a01d97e486f55243ee,ba505a22fb041fc2dc71d0db43a9f291ae59a93e68803becbf62cc6528576a74
S2,133,ctp,180000,3000000,228.92817804894116,cf3a9506ac0806c4ea7fb60f17dddc04326970264b26b885f33c0e80750e671b,287db830abeac86e548deec3551d36a816c0cb3ea372aff2dd54292f07947ba4,450b6bc2b5e46ab3baaf4a3c617995d95f46d8954f2a6532238e0c3458a9ff40
S3,133,ctp,180000,3000000,8847.745830588372,9f0fe4da255b35238d66ba199984fd3049ee0944baf3b81eb0b7e36402217ab8,779a8d95814fcc7b9317a43ffa37897efda7671c52e0ef52852ab403de145226,cb62f9c349f1464e9fbe66f51da4cf05de3b182f567c572b12905e46eaad7545
S4,133,ctp,180000,3000000,5153.382734239089,f65457406d83133be0796180269a58faf43b9f000f390bfcfa65846448fa91a4,4802307208dea33858d56200b273de95966fdf79bc7491310c225c77be8be6d4,dda57afd13c40112aa7c577df6cedcbe6e08d96617ae7c7e866475ffa2a21001
S5,133,ctp,180000,3000000,19647.857831718982,00368da3885bd20a6a8a004bd54010e7f3c3af9e34adf253e77ee831388c453a,72f3111f9d2a203da278f11917429b6043deba7036a91ca29b40d13528ef0b32,976bd3a0bc5524b8e34b5a3a632f5fe97610d1472f9e873d4b58e245fcf56f2a
S6,133,ctp,180000,3000000,33731.62157539082,d998a3a148993d276cffbcbfb9f7b1dc52a78ec3d0b52169414ace41b00f6a7d,f53da54003a8d95cc8ebf33bd1d8d3f060ae631449f3cca9b8c8c684ffc50b5c,aa22fdad90d452979b490ce7a5fc58f21942dac84e5855508b9e71c31285431e
A1,134,aor,180000,3000000,77963.67823695064,49594cd812ec86f799d60ca407faf60f9a6bf73ce8700beef3233ed872406ed3,3f58d9db3fc59a7418f0d183a317e8ff79a16c5414aa529d6879d09a9bc17ce5,aa01b9c95a3a8c4b4056290a5ff71e9c78e2256c5a0e5fffed57f7af731d6d18
A2,134,aor,180000,3000000,78102.5286875038,c6ff2f2c299cb348df23fd641a38663517e8c0f0329b1010235d54211e05a319,fde863f56f2f737a3496d1c85c4eb9fc14836f5b0c0c1a8bc14409cd224259eb,2a7dbf4782a76cf468c0436177e79a73465ec06b6247c8634514ce17a640eb79
A3,134,aor,180000,3000000,78013.20602676376,119586c9a7fe3ac94062aa798570198e3dfa2f76f85919011ea4244ccb099c8b,460df6f975e93f6e0ea711a470a82e5e00ed3008f83839e3d02a6d1ce25e21f3,45cd486f866d2d4dc68553b2fbdc8c47c509dfc2fe8f92184b8fdd3476ee083b
A4,134,aor,180000,3000000,78045.44346829558,706c51fb56e237fc05e92aea3d3503456fef505a7259e5111f5d542845b25880,bc4d4edfe0362be349b4687ed577831d4b1b1faab486f08bdd3224969973aee8,4690b44b550f6e3428bb8e520cb494f462eb5cbe71450aacedbca7752ad65196
A5,134,aor,180000,3000000,78367.19683719253,c394948af55d7228dd2cc1c52911cafda412254737dc2bffcdf865cff5010eaa,fbccfeda29852d6c3e9b156a9b4a47d8b4c83cc9066de71342a0e2580e330c5c,e0d4b036914103ee9084d5ebf2bc3213e25aec946def6ae56fc409d3e18bfbd4
A6,134,aor,180000,3000000,78043.12061990793,7a2420e84f0a6c6502896dcfed6ab78f9fbcc2952592fcf54b5e1e4f10b029c3,fb9367a008ee7de699befc866c4c71820ed037c63029b99e88c43282f5066ef9,5f695becb1ecec97b03f33edb641a3c1e4174a47bc243af328d15237163e3d09
E1,134,smp,180000,3000000,11204690.214574557,61f03e376fd6a049bdcfa9d7c2fc4e8138c3f48fea72d300fe44c695ca7967ea,0977a1173b3328338504a165f398f310bc0b998b7d0154fd15cf21d65ae1072e,75b0056e01521c077a285b8c99d60fdcb94b81da99848f7c0630aa3e84bb6854
E2,134,smp,180000,3000000,2743778.807089015,13202c339936a0c6cf7cbe9ba8945cd6ddf996b841c3e0e4d5be9fd2a4e524d0,33c3a3911efed938894a7f452871e0db361e756b2ff629bfce5318b0b42b322a,4a895ffbf60f466175fb8d2fa79f55aa457c402f4d36816234cb39c03703af21
E3,134,smp,180000,3000000,5035007.391211515,6ed3d356d1f83af0126eb244445e0e8a3b2d875636feb41e920b8abdb6bbc3fb,2c72639a8fa17ee1ae95b81dc226e4bf490ebf825dc66e6221227267c871e269,f828993af41d0cfa7d7268b5da9c668a9b9f726c801a91b87f7bf0e2e7d03b00
E4,134,smp,180000,3000000,7807578.702468663,7282f3555afedffe779079ff8684ec1527cda8c71f53b03b50f9317becf26499,1c928b240199b22481cb1c42928f0e192e464a231db665d89855adc9632d7be3,c744eadb07e9be6417d9c817ab13f4576119a90706906c6ccff4ac66959c4448
E5,134,smp,180000,3000000,11942002.318775782,cd056cfda0adea3d05c3e008df332d0fe6b8e77345e6c9cc4e532e7911552672,b50ac4e355d6047d988cf73422dc209330502edaa8b00c2ec6264921dca16095,626abb684b2dc874b10a56e426b4f9813d10c8983f29f329e664545855de1b62
E6,134,smp,180000,3000000,17628803.923911136,036bf7691e38f0539362801a6eb215599c7ae95429dd60b24423ca6eae2a0d6e,6e03bfef9398d1c736cd52affbf197fa9e7964918cf2c57391a4dc69ffdd70cf,475d5e6e69b600248138468f6e7da33a314247fcb69bae92089acb34139938f9
R1,134,gcb,180000,3000000,156576.4641875229,c2e5ea09bc6c5e5e2143261c67182b44711ce2bef6dad0c9aca69fcc063dfbb0,e35df745d62f6c6a982fd31897c7007af216380084525f390b8b6f44d2c41ce2,abee38f7c64ed072809404747f15ae12cfec15d0394710d321dd510ebef28025
R2,134,gcb,180000,3000000,216808.70684394287,e16e80741d20c024061d324382cd8d42e372a00247d16c835d4b3b833312571e,46ea8ca34c3268d4da77fd1996faee3d52a61cb53771d05fb7d58a31bff3167d,a52a9292b838b6a34171fa775303abd96b33baf4379bb0aba0e54eddcca3ac93
R3,134,gcb,180000,3000000,231612.900490009,00614cd7c034834915295825fbb2f741c58ead84d0db60244899733ce8b70b77,f506a325339817cc99dfa7efb57d42b2bcaee2bcabc17bc1930bc496a9a9eac9,88fe3a4bd30967ebe379d06c9dcf1149b32879d8ba5d7dc2de183528fa89a46d
R4,134,gcb,180000,3000000,226666.59864957165,d63b9a4940d0f26bf1ac6d6b75118c9ac9d752e5bfa0f2b8176a973d75c06bf8,214fa7e5926fed5d4fbc65d6b50a633fddb681fbae868833731cfe4b54b0c524,e96bee2dbb247a8b9a3fe8fb67d7f9a46b8f717960a918fd29c3d28a3e13eb5e
R5,134,gcb,180000,3000000,301594.02695998864,6905817a71c85ea02587760fa94d418ea53b95ae3a11ac8609b33a2b711ce29c,283d109e55edd864ff514f4da4fc81e0b708765d10209ec95d2ec87dab749d7b,d60fecc4b7035f9d5ef9188807e453ab086b2354d727bb79f01a2f5905e76ae6
R6,134,gcb,180000,3000000,353469.593168708,d0a67ca6704890618f302e780a5b841b71381c95fe6e20433a47f406c6063395,49b64c88888e53e1cedf21a69338693db066abd4d88f0de91b24b7f6b829d1a8,758610438aa22e97b03dfd31bf6a9e8157f96f8ff83bce231940b96c1893094f
S1,134,ctp,180000,3000000,3.117368934514474e-07,36f02a85f6c79cd6cf0f1371314675e488f972851ac26c01c5f4b9eb4d59eb2a,f3d90387cf4949b6ef7c214f38c615c1ae3d44596636e4d3ccae40879008cfa6,c466cd9b48562f0829164d1e51a7cee167b46d9ea2d017639f3b0d66959c88b2
S2,134,ctp,180000,3000000,759.4568239988896,d55b259a806ec0326008004957ae409633720ca05c71eab8ebbe0d4a2f68754f,7d9b95ec0668118b591428be3fe33b68f64b7c3cf7944dcf2794e98560e8d72a,b8b5b89860be3cc0ed2123c91e32a78c994255e0215dcb74ef69224785fa678b
S3,134,ctp,180000,3000000,1421.7115652483042,e5b41eb23fdc1e5e7fcc6916e97d217eb6745f090d05ee430c7e43e4cad7254f,02748d08b20586923ec4aa022bf57a2440a91ad01c1e4b346642335154216f73,8607c0333dd72f8d944c050b2552b523cb97de2ed91119e9874d7318cba89c84
S4,134,ctp,180000,3000000,2008.1704935744235,12df29ecc0667691afaed193c04e0dcab04aa9b11e7ff376934ebe726cc6dec2,0d7f2ee232b18c9c00df46f12f7df51ef9f82cdcf352f1830e9fad2b7ee193f5,521dbe26b3a6200a26650b0cffdb8453ffee44a0f59e5d1eb3b9408b764b355c
S5,134,ctp,180000,3000000,15833.947233135212,3da2cc4772d0f7eaf57b4ed494686bedf257e8d317628a486d8e71b133736b9d,2453d55168cdfb7f449a4873516b1c5fd75b5a08d056612c655bbcf73dae3b99,9aa72fc6e81256d575a5e13ee78a857b2e7782517472a61127ddfa023f322eb0
S6,134,ctp,180000,3000000,18084.998231940936,36a4ea6d51c7f68a7dd832049784bdf8b7c7c87e0374c0964dcf53a3d87b7e29,6d196ad9e67a523ff35a1479c7981b6dec9ee95366c06be3fd6e428a95f23510,8608eeeb6d13834413d6472b91f5604d3201c2bd4d4ba617f71edbee30c6930d
A1,135,aor,180000,3000000,78287.60969519187,c8c04d53edb7f78a7ac279c6a3848ea51011343ef0ddb823a31eee348867bb19,a47a7216c9b22a87a442af99236fd84387fc1024e67a136acff5d418b854945e,74105a6ad62c350365c35e65878571443b6298fd9248d4713aeafff7b907484a
A2,135,aor,180000,3000000,78111.63592065408,aca9eb62c883033ddf32f2d2d930a1d107d0a22736e24bca911cc79e2b9d3d51,549fb7a72c51bda2c8e007102b81f67f70e610c569af7419ab47103836ded998,25133295e9e0b217a1c5b016e67dd6b78434ebe417fd21749237f0e70155ee6f
A3,135,aor,180000,3000000,78277.80325843168,1a36f7677ad5c04f930dbff16206423f662d0235287473f63a6cb3c8c3eb5338,861d7a724f600c6c5e9a3dcf4e1be6ab0a27d56eecfdfe967a8223afa1527d83,6bc5902bf3aec3e6211e4fea0fc7f48ea10832d386a2477ea773094b38647c2c
A4,135,aor,180000,3000000,78104.66360952127,07a9c049ce3ff38f2ea112c21d421115c0fc682b225da988d30e5d0bfcaf43d5,499efbfdb4d54214e7b751ea82607e9e9dbfd71bb8fcacfb5a124dec73c32480,57fe96c6536b315fb854869f4be289e2948fbd82bb758b71c190c4d960386b9d
A5,135,aor,180000,3000000,78249.00926328538,cf4cc545961f6a23fed5ac5b1297fa71cbdefafa96596bd52731408ac012579a,4770d3d30576643661db4f0d8ff09dec6dd1a2e11a112f7a495680fc592892e0,9097fdd45678fa678ac375740c3a3d6b40af2dcbfaa7462e1e43533a923b7a5f
A6,135,aor,180000,3000000,78202.08322665309,efa319532f91831512713b55dd295dcd269c4474ffd54d743e73745f953a3d7f,f72da639120ea51e61a7e81e91f4d2acfd54111b45b16225d359a63ebb5d1c06,5a2f620b8f02aa1d5b6264711fe8355c037497840710a49f12a68195c347ac7e
E1,135,smp,180000,3000000,7162569.513255407,93b79b9e5ab471b703a6a1731fc7253a66ed2b9e0a03d0a1f186f4eee0bb917c,1b54b2eff220d6ef8392a31491d2ce731a40fbc279540fe48e965e64680eea31,aa6b601c83a921a7f50d603c7ec6b8bf044137b68496508598d3aa8d0bb3b56f
E2,135,smp,180000,3000000,4269464.961192229,0aa13cc1847ddda6e245e6dc9eee4491c603fcb810e92ac896e0a109f4e7be83,31a011ceff87238566e5bfa1bc7f0b77e812fec9efe49767283c93d877bb9c5f,9bf076255b6f4f06365f111fbdf98ef1769f887bcb30252f0dd90500090bcb68
E3,135,smp,180000,3000000,6980863.244044297,0901e25b6cf2dfa2e4cfc74b866f142e108f1bc17dbb052b11539e866c9ab446,46f109f010bbab36ed9daedc0f75d1e006a8060f4d662027d6c441a1b90cddc9,7cede679b62c7018ffa95ddb30cf84604992be467292bd436b7577dc622e5314
E4,135,smp,180000,3000000,8660157.777702011,0e9a7df701a0528b912a84d550fc1a4dcdad400339656208b2508674f4a28895,e70639b70a255400d63a5bdf94c700562d2de46debb9b93dc003e3729ff65b61,ef55368eb8ebf474ea7112cda134616e363c5872311d5b50de8be3462f63fc10
E5,135,smp,180000,3000000,8030412.845798126,22d2125ec827c30e3b347e88b7d6aa2abbd656727efbe8db8b094228571703ee,15c34c1a28fb6a0ac8e9e783e3bf93e8bb05f081fb03ee94c9e77efa6ff2ae99,ee85c163b4dcdc5f4e20b23ba736ed21f95ba4db9ba59b01c4a252a86f5625cb
E6,135,smp,180000,3000000,13738977.989736363,d07beed45d8a69cdfe322e2dd5325062ed3a22b050d64b5132c4b16f189b0d7c,8459cbd8c9a6a1f1887fa3c92510c44f55aa552715165e0c2bafa468bbc13acb,97bcb903cf19d144e5b92325f5e582da2126f609dc64558639d423f899cf4fb4
R1,135,gcb,180000,3000000,195614.08428349195,d3c653be2e7cc55d61db5a86d8d152a38b96ab7507dacbca53bd49623fc93c94,f70ea47b532a17b3eb4bc41085f791a73ff4786d02cd0804ec1cd50a6511474a,16bdac8edd0f079e5eaa5b83b7c3425c3996c31741c206e05d34383c3a31f418
R2,135,gcb,180000,3000000,196420.41023918014,f626185c1ed6d9445ab1b1a077232de53dd01696be72afc75b8bd131ffc8b7d6,9221cd97b5e43f431ca9bc41ccc10dfddee18692bf0bd69660cce6928fd89617,739d8caf2769037d5235f16b3df6da7ce2aeff86b04d490513d78934128d77e8
R3,135,gcb,180000,3000000,363091.8254103105,666e5aa703ff39b35ea1bd6ab50bee84836a4a3afa1890fa5e3e8417dd9000d6,478f37993bf09f3ecfd32ec4d14955f1d65c812d56d9ddab6d99ca9c458d873d,0fab1db056e2fa09661d71849cc5001ebd3f7b92e2522527c873fbce5585cb9e
R4,135,gcb,180000,3000000,331040.8225744822,5dffb91cfd83a10bafe8b0a52c58d8d187a6755193624517fb67a1b35acc665c,4d17b326eb62887e3732b4f46a4e599ac349cbe9ce24a0ed17d4b6fc3d9b66ee,a502ca2381f7384d62070be8455417b39f36d35b4804e0d5be42a90fd99c5f2e
R5,135,gcb,180000,3000000,342880.5770106723,9c8f3b95508fa6e6682b36c142c6ca1a1267c085756b6d0ec1c3a29f9b1762c4,5b0baef1087b712bbca24704fba3f90b46ce2588f86210f7c7ec37815a73b47a,1f60a4e6027134362d7510012780a42f3e47e6abc1a406d1946a08c64a057a70
R6,135,gcb,180000,3000000,417599.94588029577,aeff2ec0b8b109c0b062305323165e7c9b91200a412ec6c625a16ccd5481dc6a,4d18156d0d291577302cb7edbadab0d1c9ba63fc9b6ee53c5abccb8de8ce123c,70fe3354a4ae72805fd83e19e7631003dd438d0bc6e586afd590d960684a72b7
S1,135,ctp,180000,3000000,4.1180877557767614e-07,8fb92029777fc06058f6df3cf46431326764a427ab96abf0a320fbd179dc492c,8e70e27c08e69c4d86253d4c006f4ba77720a9bea373e280117117344f4c9111,05e13566e3fd9e27cff0ccbcc1550cb809ece66321e52322a98e2b8a21b29d53
S2,135,ctp,180000,3000000,285.8144707521873,5784c0ed8a6cd2406b6a83c717ab7be5168fde8376f6eb41adc0b7c12e9cf856,b85a50116652e8259f0ce95a07161fb5846952fd0cf80c3107de93198aeaf63e,90df3dae0e68d32035d2e14b2d389ddad4bb13c8b0c7355aa03746f5cd70afcf
S3,135,ctp,180000,3000000,16005.01000869345,d474940a588338ed0f88daa3856f13fe3afe71032a982592925bb6c1708bc620,5faad615bde62cedcd4cf82d2e9cd1efd35c2c9fbdb18df4de72caacbd7338cf,aefc73ad88e00db5bf5508123bbd2b98dd6ecf5b35ac3a1e4ab86443c4beb33a
